,High,Low,Open,Close,Volume,tweets,Marketcap,google_trends,profitability,transaction_fee,change,fluction,price,Date
794,9793.26820869,9255.03484619,9271.32863776,9733.72147137,56426907637.2912,48588.0,178881641547.089,71.429,0.0937,0.0937,0,-0.04166,9328.19722645,2020-05-14
795,9755.82849814,9261.3979997,9734.29077525,9328.19722645,48158802327.3442,38102.0,171436341789.485,62.76,0.0881,0.0881,1,0.00523,9377.014025700002,2020-05-15
796,9564.20498908,9260.69416318,9333.23987276,9377.014025700002,36164766407.6309,40293.0,172340956578.561,57.232,0.0816,0.0816,1,0.03132,9670.73937122,2020-05-16
797,9823.0022878,9349.546071100001,9374.92998661,9670.73937122,40084250662.9587,33797.0,177745404470.085,59.115,0.0829,0.0829,1,0.00577,9726.5748149,2020-05-17
798,9906.03020325,9570.35898532,9675.69498013,9726.5748149,41827139895.6194,38987.0,178779483463.61603,58.95,0.0951,0.0951,1,0.00025,9729.0379192,2020-05-18
799,9836.04752405,9539.62405543,9727.06360375,9729.0379192,39254288954.9774,31927.0,178831635026.347,53.9,0.0949,0.0949,0,-0.02118,9522.98115678,2020-05-19
800,9804.79388786,9447.20154126,9725.32936525,9522.98115678,36546239702.5477,33468.0,175050963474.87198,54.153999999999996,0.10099999999999999,0.10099999999999999,0,-0.04633,9081.76202252,2020-05-20
801,9555.24217533,8869.93110855,9522.74008319,9081.76202252,39326160532.4299,36198.0,166947987863.53,57.513000000000005,0.10099999999999999,0.10099999999999999,1,0.0111,9182.57751787,2020-05-21
802,9232.93609283,9008.63827133,9080.33473763,9182.57751787,29810773699.2271,46283.0,168807619957.28302,52.563,0.0832,0.0832,1,0.00291,9209.28742769,2020-05-22
803,9302.50164919,9118.10885548,9185.06272737,9209.28742769,27727866811.6695,27771.0,169305492439.588,46.615,0.0934,0.0934,0,-0.04549,8790.36800074,2020-05-23
804,9288.40401564,8787.251001999999,9212.28340427,8790.36800074,32518803299.5833,30235.0,161610414642.629,48.623000000000005,0.078,0.078,1,0.01326,8906.93476142,2020-05-24
805,8951.00563809,8719.66836224,8786.10769511,8906.93476142,31288157264.1934,34450.0,163760453116.409,53.184,0.0846,0.0846,0,-0.00807,8835.05306073,2020-05-25
806,8991.9676255,8757.29380384,8909.58607327,8835.05306073,29584186947.0227,30190.0,162445535235.104,49.349,0.0861,0.0861,1,0.03916,9181.01794762,2020-05-26
807,9203.32051535,8834.15742919,8837.381212799999,9181.01794762,32740536902.3266,34046.0,168814700531.386,47.745,0.085,0.085,1,0.03755,9525.751094700001,2020-05-27
808,9546.31960175,9148.45714843,9184.94499772,9525.751094700001,34367073114.464,38537.0,175161235290.292,47.352,0.0828,0.0828,0,-0.00909,9439.12439045,2020-05-28
809,9573.66681733,9379.33894613,9528.35562913,9439.12439045,32896642044.2639,34052.0,173575756364.005,46.523,0.0819,0.0819,1,0.02768,9700.41407169,2020-05-29
810,9704.03030928,9366.72941775,9438.91400926,9700.41407169,32722975141.2035,29372.0,178390129757.67603,44.373000000000005,0.0944,0.0944,0,-0.02467,9461.05891806,2020-05-30
811,9700.34389507,9432.29679512,9700.10569689,9461.05891806,27773290298.5099,28806.0,173997151929.677,44.115,0.0818,0.0818,1,0.07464,10167.268101200001,2020-05-31
812,10199.5649719,9450.89911148,9463.605662200001,10167.268101200001,35198901068.3888,34801.0,186993405740.44897,44.536,0.0892,0.0892,0,-0.0627,9529.80414872,2020-06-01
813,10182.3407084,9460.57137098,10162.9731448,9529.80414872,39137252108.6748,48257.0,175277218229.261,61.688,0.0848,0.0848,1,0.01332,9656.71776526,2020-06-02
814,9682.85947041,9471.84640611,9533.76049336,9656.71776526,25007459262.1552,32772.0,177619631125.589,48.434,0.0904,0.0904,1,0.0149,9800.63659532,2020-06-03
815,9887.6106294,9525.24667912,9655.85445253,9800.63659532,25921805071.9826,33808.0,180276153545.029,46.43,0.0908,0.0908,0,-0.01379,9665.53278908,2020-06-04
816,9869.2369055,9663.21633712,9800.21547674,9665.53278908,23509628646.2021,31415.0,177801825144.882,45.043,0.10099999999999999,0.10099999999999999,0,-0.00123,9653.67926335,2020-06-05
817,9773.43201601,9591.02453467,9664.90477464,9653.67926335,20438419222.3341,26066.0,177595657884.165,41.29,0.0966,0.0966,1,0.01089,9758.8524174,2020-06-06
818,9768.49790176,9458.1504702,9653.00332503,9758.8524174,25015250845.6586,26035.0,179540253701.404,43.126000000000005,0.0778,0.0778,1,0.00129,9771.48948366,2020-06-07
819,9782.30649673,9675.88590718,9760.0632524,9771.48948366,21486346311.9064,30802.0,179782576533.65198,42.746,0.098,0.098,1,0.00248,9795.70019463,2020-06-08
820,9836.36896869,9664.72013333,9774.35993635,9795.70019463,23717842782.9821,33586.0,180237817527.031,43.015,0.0906,0.0906,1,0.00759,9870.09445278,2020-06-09
821,9908.89655918,9728.29114041,9794.11951106,9870.09445278,25706567600.5701,35740.0,181616765438.40198,44.013999999999996,0.0894,0.0894,0,-0.05555,9321.78129819,2020-06-10
822,9938.29767389,9263.06958826,9870.07852908,9321.78129819,30247143440.179,34444.0,171538133043.47302,48.038999999999994,0.10300000000000001,0.10300000000000001,1,0.01706,9480.84378943,2020-06-11
823,9540.46539289,9285.85140439,9320.69085457,9480.84378943,22610564515.3124,34530.0,174474896921.53198,43.606,0.084,0.084,0,-0.00059,9475.27733834,2020-06-12
824,9493.21171489,9396.00939365,9480.73574979,9475.27733834,17564322315.198,30524.0,174381819725.142,40.009,0.0806,0.0806,0,-0.00934,9386.78789214,2020-06-13
825,9482.27093599,9347.59379317,9477.55403706,9386.78789214,18991732745.507,24592.0,172763239787.199,39.614000000000004,0.0938,0.0938,1,0.00681,9450.70198692,2020-06-14
826,9504.86006526,8990.175946700001,9386.03529073,9450.70198692,26699704768.4568,28560.0,173947607771.72598,44.356,0.0781,0.0781,1,0.00924,9538.0243743,2020-06-15
827,9579.43037458,9400.44500832,9454.26643056,9538.0243743,21565537208.8567,28992.0,175563963385.47598,42.183,0.0881,0.0881,0,-0.00606,9480.25536624,2020-06-16
828,9540.42327076,9327.33958675,9533.78375101,9480.25536624,20177709879.1518,23559.0,174508805561.132,40.0,0.0836,0.0836,0,-0.00722,9411.84046197,2020-06-17
829,9482.78198635,9328.39559548,9481.56706237,9411.84046197,17770083002.7017,23904.0,173256688664.117,39.83,0.0685,0.0685,0,-0.01316,9288.01871603,2020-06-18
